Search keyword,Search location,Serial,Name,Category,Profile URL,Address,Phone,Email,Website,Rating,Reviews,Year from Business,Email (Website),Phone (Website),Facebook (Web),Twitter (Web),Instagram (Web),email2,username,domain,status,is_safe_to_send,is_valid_syntax,is_disposable,is_role_account,mx_accepts_mail,mx_records,can_connect_smtp,has_inbox_full,is_catch_all,is_deliverable,is_disabled,is_spamtrap
Personal Injury Law,austin texas,20,"Law Office of Mark A. Sampson, P.C.","Personal Injury Law Attorneys, Criminal Law Attorneys, Attorneys",https://www.yellowpages.com/austin-tx/mip/law-office-of-mark-a-sampson-p-c-5587864,"605 W Oltorf St, Austin, TX 78704",(512) 320-8363,valerie@markasampsonlaw.com,http://www.markasampsonlaw.com,,,1993,,,,,,valerie@markasampsonlaw.com,valerie,markasampsonlaw.com,unknown,FALSE,TRUE,FALSE,FALSE,TRUE,markasampsonlaw.com,,,,,,
Personal Injury Law,austin texas,21,Jon Selden & Company,"Personal Injury Law Attorneys, Attorneys",https://www.yellowpages.com/austin-tx/mip/jon-selden-company-18290949,"2705 Bee Caves Rd Ste 225, Austin, TX 78746",(512) 329-6800,,,,,2008,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,austin texas,22,"Moore & Bomben, P","Personal Injury Law Attorneys, Insurance Attorneys, Attorneys",https://www.yellowpages.com/austin-tx/mip/moore-bomben-p-564788950,"2901 Bee Caves Rd Ste C, Austin, TX 78746",(512) 477-1663,henry@moorebomben.com,,,,1977,,,,,,henry@moorebomben.com,henry,moorebomben.com,catch_all,FALSE,TRUE,FALSE,FALSE,TRUE,moorebomben-com.mail.protection.outlook.com,TRUE,FALSE,TRUE,TRUE,FALSE,
Personal Injury Law,austin texas,23,The Sutton Law Firm,"Personal Injury Law Attorneys, Insurance Attorneys, Attorneys",https://www.yellowpages.com/west-lake-hills-tx/mip/the-sutton-law-firm-545231334,"807 Las Cimas Pkwy Ste 150, West Lake Hills, TX 78746",(512) 900-5530,will@willsuttonlaw.com,http://willsuttonlaw.com,,,2014,,,,,,will@willsuttonlaw.com,will,willsuttonlaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,aspmx.l.google.com; alt3.aspmx.l.google.com; alt4.aspmx.l.google.com; alt1.aspmx.l.google.com; alt2.aspmx.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,austin texas,24,Batrice Law Firm,"Personal Injury Law Attorneys, Attorneys, DUI & DWI Attorneys",https://www.yellowpages.com/austin-tx/mip/batrice-law-firm-10146456,"807 Las Cimas Parkway Bldg 2 Ste 150, Austin, TX 78746",(512) 600-1000,paul@batricelawfirm.com,http://www.batricelawfirm.com,,,2004,,,,,,paul@batricelawfirm.com,paul,batricelawfirm.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,batricelawfirm-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,austin texas,25,Tillman Braniff,"Personal Injury Law Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/austin-tx/mip/tillman-braniff-20026492,"1307 Nueces St, Austin, TX 78701",(512) 236-0505,tillmanlaw@aol.com,http://www.tillmanbraniff.com,5,10,2009,,,,,,tillmanlaw@aol.com,tillmanlaw,aol.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx-aol.mail.gm0.yahoodns.net,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,austin texas,26,The Law Offices of Juan Hernandez,"Personal Injury Law Attorneys, Attorneys, Accident Reconstruction Service",https://www.yellowpages.com/nationwide/mip/the-law-offices-of-juan-hernandez-2323232?lid=1001840961983,,(888) 287-0349,juan@juanlaw.com,http://www.juanlaw.com/,5,9,,,,,,,juan@juanlaw.com,juan,juanlaw.com,catch_all,FALSE,TRUE,FALSE,FALSE,TRUE,juanlaw.com.2.0001.arsmtp.com; juanlaw.com.1.0001.arsmtp.com,TRUE,FALSE,TRUE,TRUE,FALSE,
Personal Injury Law,austin texas,27,Howard & Kobelan,"Personal Injury Law Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/austin-tx/mip/howard-kobelan-21901297,"100 Congress Ave Ste 1720, Austin, TX 78701",(512) 480-9300,,http://www.howardkobelan.com,,,,,,,,,,,,,,,,,,,,,,,,
Personal Injury Law,austin texas,28,"The Cagle Law Firm, P.C.","Personal Injury Law Attorneys, Attorneys, Corporation & Partnership Law Attorneys",https://www.yellowpages.com/west-lake-hills-tx/mip/the-cagle-law-firm-p-c-517100546,"5300 Bee Caves Rd, West Lake Hills, TX 78746",(512) 371-6101,info@caglefirm.com,http://www.caglefirm.com,,,2011,,,,,,info@caglefirm.com,info,caglefirm.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,aspmx3.googlemail.com; alt2.aspmx.l.google.com; aspmx.l.google.com; alt1.aspmx.l.google.com; aspmx2.googlemail.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Personal Injury Law,austin texas,29,Greenway Law Firm,"Personal Injury Law Attorneys, Attorneys, General Practice Attorneys",https://www.yellowpages.com/austin-tx/mip/greenway-law-firm-482227266,"3508 Far West Blvd Ste 350, Austin, TX 78731",(512) 452-9996,john@greenwaylawfirm.com,http://www.greenwaylawfirm.com,,,1993,,,,,,john@greenwaylawfirm.com,john,greenwaylawfirm.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,greenwaylawfirm-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
